LineNo,TokenNo,CTS-URN,Sentence-URN,Sentence-Seq,Token-URN,Token-Seq,Head-Token-URN,Surface-Form,Lemma,POS1-PoS,POS2-Person,POS3-Number,POS4-Tense,POS5-Mood,POS6-Voice,POS7-Gender,POS8-Case,POS9-Degree,Head-Token-Lemma,Relation,Who-Said-It
232,3,urn:cts:greekLit:tlg0011.tlg004.fu04:232.3,urn:cite2:fuSyntax:0011004sentences.v1:2386653,108,urn:cite2:fuSyntax:0011004tokens.v1:2386653_5,1561,urn:cite2:fuSyntax:0011004tokens.v1:2386653_6,ʼ,punc1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,ἐγώ,XSEG,Οἰδίπους
232,4,urn:cts:greekLit:tlg0011.tlg004.fu04:232.4,urn:cite2:fuSyntax:0011004sentences.v1:2386653,108,urn:cite2:fuSyntax:0011004tokens.v1:2386653_6,1562,urn:cite2:fuSyntax:0011004tokens.v1:2386653_4,γὼ,ἐγώ,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,τελέω1,SBJ,Οἰδίπους
232,5,urn:cts:greekLit:tlg0011.tlg004.fu04:232.5,urn:cite2:fuSyntax:0011004sentences.v1:2386653,108,urn:cite2:fuSyntax:0011004tokens.v1:2386653_7,1563,urn:cite2:fuSyntax:0011004tokens.v1:2386653_0,χἠ,ὁ1,urn:cite2:fuSyntax:pos.v1:article,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:nominative,null,-,COORD,Οἰδίπους
232,6,urn:cts:greekLit:tlg0011.tlg004.fu04:232.6,urn:cite2:fuSyntax:0011004sentences.v1:2386653,108,urn:cite2:fuSyntax:0011004tokens.v1:2386653_8,1564,urn:cite2:fuSyntax:0011004tokens.v1:2386653_9,χάρις,χάρις1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:nominative,null,πρόσκειμαι1,SBJ,Οἰδίπους
232,7,urn:cts:greekLit:tlg0011.tlg004.fu04:232.7,urn:cite2:fuSyntax:0011004sentences.v1:2386653,108,urn:cite2:fuSyntax:0011004tokens.v1:2386653_9,1565,urn:cite2:fuSyntax:0011004tokens.v1:2386653_7,προσκείσεται,πρόσκειμαι1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:future,urn:cite2:fuSyntax:mood.v1:indicative,null,null,null,null,ὁ1,PRED_CO,Οἰδίπους
232,8,urn:cts:greekLit:tlg0011.tlg004.fu04:232.8,urn:cite2:fuSyntax:0011004sentences.v1:2386653,108,urn:cite2:fuSyntax:0011004tokens.v1:2386653_10,1566,urn:cite2:fuSyntax:0011004tokens.v1:2386653_0,.,period1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Οἰδίπους
233,1,urn:cts:greekLit:tlg0011.tlg004.fu04:233.1,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_1,1567,urn:cite2:fuSyntax:0011004tokens.v1:2386654_22,εἰ,εἰ1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,χρή1,AuxC,Οἰδίπους
233,2,urn:cts:greekLit:tlg0011.tlg004.fu04:233.2,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_2,1568,urn:cite2:fuSyntax:0011004tokens.v1:2386654_22,δʼ,δέ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,χρή1,AuxY,Οἰδίπους
233,3,urn:cts:greekLit:tlg0011.tlg004.fu04:233.3,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_3,1569,urn:cite2:fuSyntax:0011004tokens.v1:2386654_2,αὖ,αὖ1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,δέ1,AuxZ,Οἰδίπους
233,4,urn:cts:greekLit:tlg0011.tlg004.fu04:233.4,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_4,1570,urn:cite2:fuSyntax:0011004tokens.v1:2386654_6,σιωπήσεσθε,σιωπάω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:second_person,urn:cite2:fuSyntax:number.v1:plural,urn:cite2:fuSyntax:tense.v1:future,urn:cite2:fuSyntax:mood.v1:indicative,null,null,null,null,καί1,ADV_CO,Οἰδίπους
233,5,urn:cts:greekLit:tlg0011.tlg004.fu04:233.5,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_5,1571,urn:cite2:fuSyntax:0011004tokens.v1:2386654_1,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,εἰ1,AuxX,Οἰδίπους
233,6,urn:cts:greekLit:tlg0011.tlg004.fu04:233.6,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_6,1572,urn:cite2:fuSyntax:0011004tokens.v1:2386654_1,καί,καί1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,εἰ1,COORD,Οἰδίπους
233,7,urn:cts:greekLit:tlg0011.tlg004.fu04:233.7,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_7,1573,urn:cite2:fuSyntax:0011004tokens.v1:2386654_11,τις,τις1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,ἀπωθέω1,SBJ,Οἰδίπους
233,8,urn:cts:greekLit:tlg0011.tlg004.fu04:233.8,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_8,1574,urn:cite2:fuSyntax:0011004tokens.v1:2386654_13,ἢ,ἤ1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,ἤ1,AuxY,Οἰδίπους
233,9,urn:cts:greekLit:tlg0011.tlg004.fu04:233.9,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_9,1575,urn:cite2:fuSyntax:0011004tokens.v1:2386654_13,φίλου,φίλος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:genitive,null,ἤ1,OBJ_CO,Οἰδίπους
234,1,urn:cts:greekLit:tlg0011.tlg004.fu04:234.1,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_10,1576,urn:cite2:fuSyntax:0011004tokens.v1:2386654_11,δείσας,δείδω1,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:active,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,ἀπωθέω1,ADV,Οἰδίπους
234,2,urn:cts:greekLit:tlg0011.tlg004.fu04:234.2,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_11,1577,urn:cite2:fuSyntax:0011004tokens.v1:2386654_6,ἀπώσει,ἀπωθέω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:future,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,καί1,ADV_CO,Οἰδίπους
234,3,urn:cts:greekLit:tlg0011.tlg004.fu04:234.3,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_12,1578,urn:cite2:fuSyntax:0011004tokens.v1:2386654_11,τοὔπος,ἔπος1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,ἀπωθέω1,OBJ,Οἰδίπους
234,4,urn:cts:greekLit:tlg0011.tlg004.fu04:234.4,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_13,1579,urn:cite2:fuSyntax:0011004tokens.v1:2386654_10,ἢ,ἤ1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,δείδω1,COORD,Οἰδίπους
234,5,urn:cts:greekLit:tlg0011.tlg004.fu04:234.5,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_14,1580,urn:cite2:fuSyntax:0011004tokens.v1:2386654_13,χαὐτοῦ,ἑαυτοῦ1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:genitive,null,ἤ1,OBJ_CO,Οἰδίπους
234,6,urn:cts:greekLit:tlg0011.tlg004.fu04:234.6,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_15,1581,urn:cite2:fuSyntax:0011004tokens.v1:2386654_12,τόδε,ὅδε1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,ἔπος1,ATR,Οἰδίπους
234,7,urn:cts:greekLit:tlg0011.tlg004.fu04:234.7,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_16,1582,urn:cite2:fuSyntax:0011004tokens.v1:2386654_1,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,εἰ1,AuxX,Οἰδίπους
235,1,urn:cts:greekLit:tlg0011.tlg004.fu04:235.1,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_17,1583,urn:cite2:fuSyntax:0011004tokens.v1:2386654_19,ἃκ,ἐκ1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,δράω1,OBJ,Οἰδίπους
235,2,urn:cts:greekLit:tlg0011.tlg004.fu04:235.2,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_18,1584,urn:cite2:fuSyntax:0011004tokens.v1:2386654_20,τῶνδε,ὅδε1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:genitive,null,comma1,ADV,Οἰδίπους
235,3,urn:cts:greekLit:tlg0011.tlg004.fu04:235.3,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_19,1585,urn:cite2:fuSyntax:0011004tokens.v1:2386654_21,δράσω,δράω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:first_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:future,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,οὗτος1,ATR,Οἰδίπους
235,4,urn:cts:greekLit:tlg0011.tlg004.fu04:235.4,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_20,1586,urn:cite2:fuSyntax:0011004tokens.v1:2386654_19,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,δράω1,AuxX,Οἰδίπους
235,5,urn:cts:greekLit:tlg0011.tlg004.fu04:235.5,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_21,1587,urn:cite2:fuSyntax:0011004tokens.v1:2386654_23,ταῦτα,οὗτος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,κλύω1,OBJ,Οἰδίπους
235,6,urn:cts:greekLit:tlg0011.tlg004.fu04:235.6,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_22,1588,urn:cite2:fuSyntax:0011004tokens.v1:2386654_0,χρὴ,χρή1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,-,PRED,Οἰδίπους
235,7,urn:cts:greekLit:tlg0011.tlg004.fu04:235.7,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_23,1589,urn:cite2:fuSyntax:0011004tokens.v1:2386654_22,κλύειν,κλύω1,urn:cite2:fuSyntax:pos.v1:verb,null,null,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:infinitive,urn:cite2:fuSyntax:voice.v1:active,null,null,null,χρή1,SBJ,Οἰδίπους
235,8,urn:cts:greekLit:tlg0011.tlg004.fu04:235.8,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_24,1590,urn:cite2:fuSyntax:0011004tokens.v1:2386654_23,ἐμοῦ,ἐγώ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:genitive,null,κλύω1,OBJ,Οἰδίπους
235,9,urn:cts:greekLit:tlg0011.tlg004.fu04:235.9,urn:cite2:fuSyntax:0011004sentences.v1:2386654,109,urn:cite2:fuSyntax:0011004tokens.v1:2386654_25,1591,urn:cite2:fuSyntax:0011004tokens.v1:2386654_0,.,period1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Οἰδίπους
236,1,urn:cts:greekLit:tlg0011.tlg004.fu04:236.1,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_1,1592,urn:cite2:fuSyntax:0011004tokens.v1:2386655_2,τὸν,ὁ1,urn:cite2:fuSyntax:pos.v1:article,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,ἀνήρ1,ATR,Οἰδίπους
236,2,urn:cts:greekLit:tlg0011.tlg004.fu04:236.2,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_2,1593,urn:cite2:fuSyntax:0011004tokens.v1:2386655_3,ἄνδρʼ,ἀνήρ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,ἀπαυδάω1,OBJ,Οἰδίπους
236,3,urn:cts:greekLit:tlg0011.tlg004.fu04:236.3,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_3,1594,urn:cite2:fuSyntax:0011004tokens.v1:2386655_0,ἀπαυδῶ,ἀπαυδάω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:first_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,-,PRED,Οἰδίπους
236,4,urn:cts:greekLit:tlg0011.tlg004.fu04:236.4,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_4,1595,urn:cite2:fuSyntax:0011004tokens.v1:2386655_2,τοῦτον,οὗτος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,ἀνήρ1,ATR,Οἰδίπους
236,5,urn:cts:greekLit:tlg0011.tlg004.fu04:236.5,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_5,1596,urn:cite2:fuSyntax:0011004tokens.v1:2386655_7,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,εἰμί1,AuxX,Οἰδίπους
236,6,urn:cts:greekLit:tlg0011.tlg004.fu04:236.6,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_6,1597,urn:cite2:fuSyntax:0011004tokens.v1:2386655_7,ὅστις,ὅστις1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,εἰμί1,PNOM,Οἰδίπους
236,7,urn:cts:greekLit:tlg0011.tlg004.fu04:236.7,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_7,1598,urn:cite2:fuSyntax:0011004tokens.v1:2386655_2,ἐστί,εἰμί1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,ἀνήρ1,ATR,Οἰδίπους
236,8,urn:cts:greekLit:tlg0011.tlg004.fu04:236.8,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_8,1599,urn:cite2:fuSyntax:0011004tokens.v1:2386655_7,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,εἰμί1,AuxX,Οἰδίπους
236,9,urn:cts:greekLit:tlg0011.tlg004.fu04:236.9,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_9,1600,urn:cite2:fuSyntax:0011004tokens.v1:2386655_3,γῆς,γῆ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἀπαυδάω1,OBJ,Οἰδίπους
237,1,urn:cts:greekLit:tlg0011.tlg004.fu04:237.1,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_10,1601,urn:cite2:fuSyntax:0011004tokens.v1:2386655_9,τῆσδʼ,ὅδε1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,γῆ1,ATR,Οἰδίπους
237,2,urn:cts:greekLit:tlg0011.tlg004.fu04:237.2,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_11,1602,urn:cite2:fuSyntax:0011004tokens.v1:2386655_0,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxX,Οἰδίπους
237,3,urn:cts:greekLit:tlg0011.tlg004.fu04:237.3,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_12,1603,urn:cite2:fuSyntax:0011004tokens.v1:2386655_16,ἧς,ὅς1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,καί1,ATR,Οἰδίπους
237,4,urn:cts:greekLit:tlg0011.tlg004.fu04:237.4,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_13,1604,urn:cite2:fuSyntax:0011004tokens.v1:2386655_18,ἐγὼ,ἐγώ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,νέμω1,SBJ,Οἰδίπους
237,5,urn:cts:greekLit:tlg0011.tlg004.fu04:237.5,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_14,1605,urn:cite2:fuSyntax:0011004tokens.v1:2386655_16,κράτη,κράτος1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,καί1,ADV_CO,Οἰδίπους
237,6,urn:cts:greekLit:tlg0011.tlg004.fu04:237.6,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_15,1606,urn:cite2:fuSyntax:0011004tokens.v1:2386655_16,τε,τε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,καί1,AuxY,Οἰδίπους
237,7,urn:cts:greekLit:tlg0011.tlg004.fu04:237.7,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_16,1607,urn:cite2:fuSyntax:0011004tokens.v1:2386655_18,καὶ,καί1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,νέμω1,COORD,Οἰδίπους
237,8,urn:cts:greekLit:tlg0011.tlg004.fu04:237.8,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_17,1608,urn:cite2:fuSyntax:0011004tokens.v1:2386655_16,θρόνους,θρόνος1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,καί1,ADV_CO,Οἰδίπους
237,9,urn:cts:greekLit:tlg0011.tlg004.fu04:237.9,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_18,1609,urn:cite2:fuSyntax:0011004tokens.v1:2386655_9,νέμω,νέμω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:first_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,γῆ1,ATR,Οἰδίπους
237,10,urn:cts:greekLit:tlg0011.tlg004.fu04:237.10,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_19,1610,urn:cite2:fuSyntax:0011004tokens.v1:2386655_35,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,μήτε1,AuxX,Οἰδίπους
238,1,urn:cts:greekLit:tlg0011.tlg004.fu04:238.1,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_20,1611,urn:cite2:fuSyntax:0011004tokens.v1:2386655_22,μήτʼ,μήτε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,μήτε1,AuxY,Οἰδίπους
238,2,urn:cts:greekLit:tlg0011.tlg004.fu04:238.2,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_21,1612,urn:cite2:fuSyntax:0011004tokens.v1:2386655_22,εἰσδέχεσθαι,εἰσδέχομαι1,urn:cite2:fuSyntax:pos.v1:verb,null,null,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:infinitive,urn:cite2:fuSyntax:voice.v1:medio_passive,null,null,null,μήτε1,ADV_CO,Οἰδίπους
238,3,urn:cts:greekLit:tlg0011.tlg004.fu04:238.3,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_22,1613,urn:cite2:fuSyntax:0011004tokens.v1:2386655_35,μήτε,μήτε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,μήτε1,COORD,Οἰδίπους
238,4,urn:cts:greekLit:tlg0011.tlg004.fu04:238.4,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_23,1614,urn:cite2:fuSyntax:0011004tokens.v1:2386655_22,προσφωνεῖν,προσφωνέω1,urn:cite2:fuSyntax:pos.v1:verb,null,null,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:infinitive,urn:cite2:fuSyntax:voice.v1:active,null,null,null,μήτε1,ADV_CO,Οἰδίπους
238,5,urn:cts:greekLit:tlg0011.tlg004.fu04:238.5,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_24,1615,urn:cite2:fuSyntax:0011004tokens.v1:2386655_22,τινα,τις1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,μήτε1,SBJ,Οἰδίπους
238,6,urn:cts:greekLit:tlg0011.tlg004.fu04:238.6,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_25,1616,urn:cite2:fuSyntax:0011004tokens.v1:2386655_35,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,μήτε1,AuxX,Οἰδίπους
239,1,urn:cts:greekLit:tlg0011.tlg004.fu04:239.1,urn:cite2:fuSyntax:0011004sentences.v1:2386655,110,urn:cite2:fuSyntax:0011004tokens.v1:2386655_26,1617,urn:cite2:fuSyntax:0011004tokens.v1:2386655_30,μήτʼ,μήτε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,μήτε1,AuxY,Οἰδίπους
